audio/cn/system,0.wav,0
audio/cn/system,1.wav,1
audio/cn/system,2.wav,2
audio/cn/system,3.wav,3
audio/cn/system,4.wav,4
audio/cn/system,5.wav,5
audio/cn/system,6.wav,6
audio/cn/system,7.wav,7
audio/cn/system,8.wav,8
audio/cn/system,9.wav,9
audio/cn/system,10.wav,10
audio/cn/system,ten.wav,十
audio/cn/system,hundred.wav,百
audio/cn/system,thousand.wav,千
audio/cn/system,ten_thousand.wav,万
audio/cn/system,zero.wav,零
audio/cn/system,mvolt.wav,毫伏
audio/cn/system,volt.wav,伏
audio/cn/system,mamp.wav,毫安
audio/cn/system,amp.wav,安
audio/cn/system,mah.wav,毫安时
audio/cn/system,ah.wav,安时
audio/cn/system,watt.wav,瓦
audio/cn/system,mwatt.wav,毫瓦
audio/cn/system,cm.wav,厘米
audio/cn/system,meter.wav,米
audio/cn/system,kilometers.wav,公里
audio/cn/system,km.wav,千米
audio/cn/system,foot.wav,英尺
audio/cn/system,mile.wav,英里
audio/cn/system,cmps.wav,厘米每秒
audio/cn/system,meterps.wav,米每秒
audio/cn/system,kph.wav,千米每小时
audio/cn/system,footps.wav,英尺每秒
audio/cn/system,mph.wav,英里每小时
audio/cn/system,celsius.wav,摄氏度
audio/cn/system,fahrenheit.wav,华氏度
audio/cn/system,percent.wav,百分之
audio/cn/system,microsecond.wav,微秒
audio/cn/system,millisecond.wav,毫秒
audio/cn/system,second.wav,秒
audio/cn/system,minute.wav,分
audio/cn/system,hour.wav,小时
audio/cn/system,db.wav,db
audio/cn/system,dbm.wav,dBm
audio/cn/system,hz.wav,赫兹
audio/cn/system,g.wav,g
audio/cn/system,degree.wav,度
audio/cn/system,rad.wav,弧度
audio/cn/system,ml.wav,毫升
audio/cn/system,mlpm.wav,毫升每分钟
audio/cn/system,mlpp.wav,毫升每脉冲
audio/cn/system,rpm.wav,转每分钟
audio/cn/system,pa.wav,帕
audio/cn/system,kpa.wav,千帕
audio/cn/system,mpa.wav,兆帕
audio/cn/system,bar.wav,巴
audio/cn/system,psi.wav,磅力每平方英寸
audio/cn/system,minus.wav,负
audio/cn/system,point1.wav,点1
audio/cn/system,point2.wav,点2
audio/cn/system,point3.wav,点3
audio/cn/system,point4.wav,点4
audio/cn/system,point5.wav,点5
audio/cn/system,point6.wav,点6
audio/cn/system,point7.wav,点7
audio/cn/system,point8.wav,点8
audio/cn/system,point9.wav,点9
audio/cn/system,hello.wav,欢迎使用Ethos
audio/cn/system,down.wav,向下
audio/cn/system,middle.wav,居中
audio/cn/system,up.wav,向上
audio/cn/system,trim-center.wav,trim 回中
audio/cn/system,trim-max.wav,到达最大值
audio/cn/system,trim-min.wav,到达最小值
audio/cn/system,no-failsafe.wav,失控保护未设置
audio/cn/system,inactivity.wav,长时间未操作
audio/cn/system,modelfile-version-error.wav,模型文件版本不匹配
audio/cn/system,pot-warning.wav,电位器警报
audio/cn/system,low-battery.wav,遥控器电量低
audio/cn/system,no-sound.wav,遥控器处于静音模式
audio/cn/system,low-rtc-battery.wav,RTC 电压低
audio/cn/system,switch-warning.wav,开关警报
audio/cn/system,swr-warning.wav,SWR警报
audio/cn/system,system-file-version-error.wav,系统文件版本不匹配
audio/cn/system,rssi-lost.wav,遥测数据丢失
audio/cn/system,rssi-recovered.wav,遥测数据恢复
audio/cn/system,rssi-critical-warning.wav,信号严重偏低
audio/cn/system,rssi-low-warning.wav,信号偏低
audio/cn/system,rssi-ext-lost.wav,外置模块遥测数据丢失
audio/cn/system,rssi-ext-recovered.wav,外置模块遥测数据恢复
audio/cn/system,rssi-ext-critical-warning.wav,外置模块信号严重偏低
audio/cn/system,rssi-ext-low-warning.wav,外置模块信号偏低
audio/cn/system,rssi-int-lost.wav,内置模块遥测数据丢失
audio/cn/system,rssi-int-recovered.wav,内置模块遥测数据恢复
audio/cn/system,rssi-int-critical-warning.wav,内置模块信号严重偏低
audio/cn/system,rssi-int-low-warning.wav,内置模块信号偏低
audio/cn/system,rssi-int2g4-lost.wav,内置2.4G遥测数据丢失
audio/cn/system,rssi-int2g4-recovered.wav,内置2.4G遥测数据恢复
audio/cn/system,rssi-int2g4-critical-warning.wav,内置2.4G信号严重偏低
audio/cn/system,rssi-int2g4-low-warning.wav,内置2.4G信号偏低
audio/cn/system,rssi-int900m-lost.wav,内置900兆遥测数据丢失
audio/cn/system,rssi-int900m-recovered.wav,内置900兆遥测数据恢复
audio/cn/system,rssi-int900m-critical-warning.wav,内置900兆信号严重偏低
audio/cn/system,rssi-int900m-low-warning.wav,内置900兆信号偏低
audio/cn/system,trainer-lost.wav,教练信号丢失
audio/cn/system,trainer-recovered.wav,教练信号恢复
audio/cn/system,no-calibration.wav,摇杆没有校准
audio/cn/system,throttle-warning.wav,油门不在空闲状态
audio/cn/system,register.wav,注册
audio/cn/system,bind.wav,对码
audio/cn/system,range-check.wav,范围检测
audio/cn/system,rx-on-warning.wav,接收机还在工作
audio/cn/system,time_out.wav,超时
audio/cn/system,sensor-lost.wav,传感器信号丢失
audio/cn/system,sensor-conflict.wav,Sensor conflict
audio/cn/system,vfr-low-warning.wav,有效帧率过低
audio/cn/system,function-switches-warning.wav,功能开关警报
